method,iter,cost,energy,time_cost,corridor_cost,total_time,grad_norm
NUBS,104,169.76365679591544,28.042012961046758,139.95804108936838,1.7636027455003074,5.5983216435747352,1.2777240299683437
NUBS,105,169.76338076578543,28.040456163339929,139.96019674047517,1.7627278619703315,5.5984078696190069,1.0630643117842888
NUBS,106,169.76299512347023,28.035459362354242,139.96494744748782,1.7625883136281748,5.5985978978995128,1.6020435057801694
NUBS,107,169.76238290742987,28.023886228998222,139.97508730545968,1.7634093729719893,5.5990034922183867,3.200956117523921
NUBS,108,169.76133130960051,28.007228383619278,139.99168951747828,1.7624134085029326,5.5996675806991316,3.4573623376269826
NUBS,109,169.76066401098907,27.976701548524382,140.01080049829585,1.7731619641688559,5.6004320199318345,4.3847675122147827
NUBS,110,169.75926387354801,27.95649377392278,140.02901532301948,1.7737547766057642,5.6011606129207792,2.1177643188528168
NUBS,111,169.75862638255876,27.947118178229065,140.03514998834609,1.7763582159836042,5.6014059995338439,1.2610219881555285
NUBS,112,169.7580428366613,27.934486315150448,140.03963494670438,1.7839215748064725,5.6015853978681758,1.5775521589417807
NUBS,113,169.75719774496039,27.919035328064243,140.04638490920121,1.7917775076949427,5.6018553963680482,3.3922325571599945
NUBS,114,169.75619023424409,27.900165162507751,140.05083965040507,1.8051854213312624,5.6020335860162032,2.3128453098193447
NUBS,115,169.75517177664543,27.896491328377572,140.05176328172132,1.8069171665465253,5.6020705312688532,1.6526462832198134
NUBS,116,169.75402869840613,27.912104598098402,140.04246190373181,1.7994621965759128,5.6016984761492719,2.2195954291688111
NUBS,117,169.75379745851805,27.938783908679099,140.0405777261617,1.774435823677236,5.6016231090464679,8.4798062405843027
NUBS,118,169.75203570329433,27.942551818333108,140.03651128400318,1.7729726009580531,5.6014604513601274,3.3648078625419884
NUBS,119,169.7511953566316,27.955431008861929,140.03283810692366,1.7629262408460005,5.6013135242769465,1.4714210449383989
NUBS,120,169.75062269504357,27.970289618024559,140.02946521467322,1.7508678623457936,5.6011786085869293,1.6641012036689253
NUBS,121,169.75002237088825,27.977577541987465,140.02434379969492,1.7481010292058492,5.6009737519877962,1.7389180723832467
NUBS,122,169.74955232508086,28.02425779894255,139.98543757046923,1.7398569556690637,5.5994175028187687,8.2232337761306731
NUBS,123,169.74673513250519,28.016336632390658,139.97594855603697,1.7544499440775789,5.5990379422414787,2.7127261634652591
NUBS,124,169.74491144483875,28.012456182415704,139.95564240945072,1.7768128529723493,5.5982256963780292,2.2110345466674945
NUBS,125,169.74281687908365,28.022643104004896,139.91039376393445,1.8097800111443145,5.5964157505573784,2.8518318022449223
NUBS,126,169.74164312365252,28.064567091118771,139.86452772461715,1.8125483079166225,5.594581108984686,5.3070979795585087
NUBS,127,169.74068648242746,28.08711247777326,139.84670059908129,1.8068734055729017,5.5938680239632514,2.9789983662815236
NUBS,128,169.74027019236681,28.077824651464599,139.86036468197796,1.8020808589242623,5.5944145872791182,1.4684985307709995
NUBS,129,169.73994200972501,28.077658041325002,139.86350272633166,1.7987812420683409,5.5945401090532663,1.196512172296966
NUBS,130,169.73921958354697,28.083702021346355,139.86342458356393,1.7920929786366619,5.5945369833425573,2.3781176725511735
NUBS,131,169.73864411667336,28.091988225139101,139.86019175436266,1.7864641371715988,5.5944076701745065,2.8196040256414103
NUBS,132,169.73815628923387,28.102034118851748,139.85019271317273,1.7859294572093902,5.5940077085269095,1.7887143457518042
NUBS,133,169.73789380167145,28.101633796983098,139.8481054209488,1.7881545837395507,5.5939242168379515,1.0425774512957546
NUBS,134,169.7376943929427,28.099537502402661,139.84687866784435,1.7912782226957014,5.5938751467137742,1.4163279301916101
NUBS,135,169.7374015495997,28.091140131244455,139.84989316321972,1.7963682551355125,5.5939957265287887,1.9230219756860873
NUBS,136,169.73689314016048,28.072311675190662,139.85876857709013,1.805812887879668,5.5943507430836057,1.8722977087625785
NUBS,137,169.73675658724656,28.051756117210957,139.86860703864778,1.8163934313878052,5.5947442815459114,2.7068010646624554
NUBS,138,169.73644920625583,28.045382612247217,139.87490452155137,1.8161620724572412,5.5949961808620552,1.0109860773956347
NUBS,139,169.73631860631136,28.040577403823711,139.880966685755,1.8147745167326519,5.5952386674302002,0.71774809004908902
NUBS,140,169.73620736855497,28.034950571171819,139.88851956762471,1.8127372297584454,5.5955407827049886,0.85422628886582019
